User_ID,Age,Gender,Location,Device_Type,Ad_Platform,Viewing_Hours,Clicks,Purchase_Made,Income,Ad_Spent,Demographic_Group,Frequency,Engagement_Score
226,22,Female,Rural,Desktop,TV,2.40349478523577,1,No,50379.368469692155,482.10391492604344,D,2,15.268892882033725
227,38,Other,Rural,Mobile,Social Media,2.779289043293013,1,No,102368.69660944676,580.6266996850418,D,9,30.297176309012286
228,59,Male,Urban,Tablet,Digital,5.0003922602061435,2,No,109371.52435159676,810.4381532318137,D,8,50.66040158732806
229,35,Male,Urban,Tablet,Streaming,9.764444789914316,1,No,29362.279572306994,998.3027487111369,A,2,30.002207691858317
230,28,Female,Urban,Mobile,Digital,1.091844869683376,1,Yes,69523.8567745291,603.9206397554985,C,2,86.20737144557631
231,44,Female,Urban,Desktop,Digital,5.005120944317961,5,Yes,137808.36937920767,487.6300385234548,A,5,89.51284753706742
232,48,Female,Suburban,Tablet,Social Media,6.822443614324491,2,No,137064.89406767357,556.8662581066968,B,1,80.5560102417501
233,55,Other,Urban,Desktop,Streaming,2.45660900255721,3,No,106038.44582996525,641.5876836866574,B,4,88.54744467380496
234,63,Other,Suburban,Desktop,Digital,9.691122762696407,2,Yes,104850.30636701909,175.79742776802087,D,16,43.01789426622346
235,27,Other,Rural,Tablet,TV,3.4902172882789486,0,No,131203.55174210985,164.72124602407104,A,19,53.935341126221324
236,41,Female,Suburban,Mobile,Digital,9.323556115490033,2,No,64480.092716731786,409.4950289036023,B,15,63.43987235065421
237,59,Male,Rural,Desktop,Social Media,5.973554303307753,1,Yes,26455.434002657526,153.31584919024988,A,1,78.14796151394059
238,50,Other,Suburban,Tablet,TV,0.04079432673824823,0,No,130029.19248570551,545.7344786618197,B,5,34.91235685689078
239,55,Female,Suburban,Desktop,TV,3.111121380996277,0,Yes,60584.017777797795,332.12682584928336,A,3,6.159201953375182
240,51,Other,Rural,Tablet,Streaming,0.2154864472195983,2,No,107458.51289936231,147.3189036220903,B,16,86.92793579456871
241,42,Male,Suburban,Mobile,TV,3.8147573004624737,1,Yes,83462.18044478535,146.0857459759302,A,8,77.23498453651219
242,49,Male,Rural,Mobile,TV,9.32534031460067,0,No,38821.62615673464,468.7484935156364,A,19,49.67789107987861
243,41,Female,Urban,Mobile,Social Media,7.79017020362454,0,No,74391.49771372022,398.0006547899952,C,1,8.32328358600316
244,43,Male,Rural,Desktop,Streaming,6.2013213080066745,4,Yes,54126.74479401396,833.0008283305941,D,4,43.446096178340746
245,32,Female,Suburban,Mobile,Digital,5.385520439303857,3,No,21074.29540939853,217.63005438338274,D,17,5.325218402058674
246,34,Female,Urban,Mobile,TV,3.725819231887094,2,No,88109.47512594433,124.63923140199121,D,12,54.118582963520765
247,64,Female,Suburban,Mobile,Digital,2.1153970313073134,1,No,93327.87205745252,154.24967271601327,B,3,7.511144568879291
248,64,Female,Urban,Mobile,Digital,0.6252491781354852,4,No,59772.1712244625,398.869044420576,C,8,74.2695120831137
249,60,Male,Rural,Tablet,Digital,1.9014666672489278,6,Yes,58244.784846704366,645.7563095515249,A,15,12.06831853350715
250,20,Male,Urban,Tablet,Streaming,3.5152008273074453,2,No,78106.45963943364,550.1463392936126,A,10,36.49207881548377
251,20,Male,Urban,Desktop,Digital,5.199911166295673,1,No,100302.426274073,612.9991665124091,A,12,30.296255404362714
252,23,Male,Urban,Tablet,Social Media,2.044038956678569,1,Yes,145909.81346153247,664.1549769640704,B,16,21.150523241570752
253,43,Female,Suburban,Tablet,Streaming,9.743285905684077,4,No,82109.53009480274,378.52296793063505,A,15,94.7698829058636
254,,Female,Urban,Tablet,Streaming,0.7685014670629053,3,No,141365.36785776843,917.9799315758697,D,6,75.5177630893955
255,47,Male,Rural,Tablet,Streaming,0.9479180360506068,1,Yes,146744.39343607146,108.03301931523379,D,9,75.05278700607005
256,62,Other,Rural,Tablet,Streaming,6.826023619203246,2,No,99075.15850099993,261.26244745823766,D,7,39.14526165880105
257,32,Other,Rural,Mobile,TV,7.550615782972342,1,No,92881.56103883155,681.4881211153837,D,2,72.92256062449728
258,26,Other,Urban,Desktop,TV,9.724514690624384,2,No,27833.157525047758,975.6828340335786,B,3,49.06419861072021
259,43,Male,Rural,Tablet,Digital,5.304442214738384,0,No,49016.84617188567,237.0759474003183,B,8,46.445253447343326
260,40,Female,Suburban,Tablet,TV,1.659339282622817,3,No,149760.81342993473,736.4284966963504,D,15,81.73333514851824
261,41,Female,Rural,Desktop,Streaming,9.379289547711917,1,No,116992.26939782001,321.45692115984997,D,8,34.700191856700805
262,32,Other,Urban,Tablet,Digital,9.802343934087817,3,No,106837.07157698751,280.74860461621216,A,18,9.01211154734699
263,51,Other,Rural,Tablet,Social Media,9.235139076808348,2,No,93665.62011851757,374.3784171510056,C,7,4.918555803863511
264,18,Female,Urban,Desktop,TV,8.71656178504788,3,No,108765.04725561714,252.77488148538853,B,3,84.54258153377626
265,41,Other,Urban,Mobile,Streaming,0.7757410458425473,4,No,108498.15852531166,571.9415963337547,B,6,79.78833431547378
266,51,Other,Rural,Mobile,Digital,8.548731157747763,0,No,48800.485583883135,952.9429014897485,A,17,55.410274011808994
267,34,Female,Suburban,Desktop,TV,9.532268990066884,1,No,122018.99094378194,930.5384037587589,D,8,34.52488466073183
268,33,Other,Suburban,Mobile,Streaming,5.523144778429035,1,No,80486.13018385303,581.2974444504091,C,4,23.532648766303975
269,41,Other,Rural,Mobile,Digital,7.725878139646648,2,No,111203.21737885178,765.8734276538569,B,12,82.95491905831882
270,55,Male,Urban,Mobile,TV,6.608956406414431,1,No,65177.676893707205,278.22111585029813,B,7,11.540282726098383
271,42,Other,Rural,Mobile,Social Media,2.880581231486751,1,No,95065.9213590871,600.6692785198494,D,7,84.9218390383355
272,48,Male,Urban,Tablet,TV,5.87519809365552,2,No,115571.31917409177,798.6637038241167,B,1,30.2679978542321
273,34,Female,Urban,Desktop,Streaming,8.893734517677068,4,Yes,99530.70985984444,390.2517964888487,C,18,21.973167632166756
274,47,Male,Urban,Mobile,Streaming,4.963852805590914,3,No,102334.83409801374,288.2618083068628,B,3,92.90155797858793
275,51,Female,Suburban,Mobile,Social Media,5.901453428365545,3,No,44079.94954943576,361.64237354653045,C,17,39.35895917980105
276,29,Male,Suburban,Desktop,Social Media,5.31463724973772,1,Yes,85766.52664834,348.8253575172683,B,11,95.43518086741064
277,53,Male,Rural,Tablet,Digital,2.824048773042278,3,No,55662.738854434625,343.8706078203886,A,2,64.40272544160453
278,30,Male,Suburban,Mobile,Digital,6.4366310845868,4,No,68127.13807280092,157.95646729363378,A,4,60.525024894020504
279,21,Other,Urban,Mobile,Streaming,5.094700364536033,0,No,124237.7590455964,548.8834570818201,A,1,38.14419223182557
280,42,Other,Urban,Tablet,TV,2.325459947767504,2,Yes,26196.03370906008,244.1038415102225,A,10,26.062936519968826
281,41,Other,Rural,Desktop,Social Media,8.953781523196524,3,No,53469.156527457424,909.030428214029,B,15,10.652582476431204
282,59,Other,Urban,Mobile,Digital,9.500457939359578,5,No,122592.8228538789,821.0929432216539,D,10,58.71744479322049
283,45,Other,Rural,Mobile,Streaming,0.5537265528177548,3,No,130025.1690239303,919.3861716914702,B,16,5.012860330273384
284,64,Male,Rural,Desktop,Streaming,6.2234875680061315,3,No,47686.21156127456,885.3592248380896,C,2,40.55282892046572
285,43,Other,Urban,Tablet,Streaming,4.150456902451955,2,Yes,41484.19573854579,421.0195720177866,B,8,85.88499725858681
286,18,Female,Suburban,Desktop,Social Media,5.259543102916242,0,No,123904.75530605577,795.8611649572525,D,2,91.13216735763353
287,24,Male,Urban,Mobile,Social Media,3.7382972577497875,0,Yes,113255.55041680764,548.4999107311482,D,4,43.17003964845385
288,30,Male,Urban,Tablet,Social Media,4.743584835879516,1,No,93215.91684986955,330.0528027792496,C,12,35.05932266427093
289,31,Female,Rural,Tablet,TV,3.2343393380965226,1,No,79540.90222724494,425.0877278697625,A,5,51.633851286234176
290,60,Other,Suburban,Tablet,Social Media,1.1760327789580027,2,No,133786.43565093813,614.6422379755504,D,15,10.296444391806824
291,54,Female,Rural,Desktop,Streaming,3.0203263662434687,0,No,56313.882807556445,860.9045887286726,D,10,10.846827449001662
292,55,Male,Urban,Desktop,Social Media,6.703322636657935,1,No,104180.84958182082,110.96318623003756,A,11,3.927166715252295
293,25,Male,Rural,Desktop,TV,0.5038152253198391,2,Yes,140900.6702768644,496.86219294464735,A,10,87.28597085935266
294,56,Male,Rural,Mobile,TV,3.827323861339095,0,No,42352.343889877724,105.07729386845965,B,19,79.5672726435008
295,,Female,Urban,Desktop,Streaming,0.4229916702820191,2,No,45117.52214202806,358.7377969989767,A,12,25.90478982900093
296,65,Other,Rural,Tablet,Digital,3.562662685391249,3,No,35438.10730903287,468.97941825637685,C,4,68.88669684497792
297,52,Male,Urban,Mobile,Social Media,0.8761169150971715,1,No,54714.11989270803,519.2045516516262,D,6,89.07052895994923
298,35,Other,Rural,Mobile,Social Media,3.396400973472992,4,No,93950.78183533622,766.442397690712,A,9,81.38230717459906
299,33,Male,Suburban,Mobile,TV,8.380876946617796,3,Yes,62817.417639059066,758.9836205517112,D,8,19.251592110404825
300,,Other,Urban,Tablet,TV,6.134087015350165,0,Yes,92711.88444524158,380.8019080923516,C,13,29.688950942677785
301,29,Female,Suburban,Desktop,Digital,6.82294424293312,1,Yes,82791.68944299239,430.123904601016,A,10,28.47137564677251
302,20,Male,Rural,Tablet,TV,5.038001277265934,0,No,89021.68121845138,333.3836002811895,A,19,44.58715105169918
303,61,Male,Suburban,Desktop,TV,9.223817013865649,1,No,143750.0669283352,452.31010779044277,A,17,48.25578902872915
304,29,Male,Suburban,Mobile,TV,5.4115863820386245,0,No,46906.2733121643,405.2825456604917,A,9,28.794295724399156
305,49,Female,Suburban,Mobile,TV,1.0429408813372043,1,Yes,107186.9309318821,698.2551373046992,A,9,85.09792209787105
306,43,Female,Rural,Tablet,Digital,9.331030606290469,3,No,81732.8200565234,217.165314276476,B,6,6.27137070714382
307,18,Other,Urban,Desktop,Social Media,1.3306336793480678,1,No,108341.00997801253,125.87999749879444,C,18,51.53696666884341
308,61,Female,Rural,Mobile,Social Media,9.991703418130808,3,Yes,97759.15259979347,117.75202536929905,C,4,35.60240602393942
309,59,Male,Rural,Tablet,Social Media,4.353842618158048,6,No,118320.49304451545,968.7168719305675,B,8,80.65326593719314
310,19,Other,Rural,Tablet,Social Media,0.7348546708531967,0,No,89387.97459241,321.59333835702046,B,7,94.63800241755862
311,32,Female,Urban,Desktop,Social Media,8.64102105457129,1,Yes,111230.1503313979,758.9546601277913,A,15,11.136762881929608
312,43,Other,Rural,Desktop,Streaming,0.9288290149648382,1,No,115586.32707549154,747.6331456580942,A,17,44.85706616893953
313,49,Other,Rural,Desktop,Streaming,1.7443232101181227,4,No,43151.762917486834,852.5935528809013,D,4,40.993866879131424
314,51,Other,Urban,Mobile,TV,4.173470520344326,0,No,140237.68676041818,449.21553598880473,A,4,2.080555611289303
315,61,Male,Urban,Tablet,Streaming,6.761862709781572,0,No,114195.72028492288,683.2438975156325,C,14,86.13321112496531
316,36,Male,Urban,Desktop,Social Media,1.211400164139158,2,No,32582.06567072303,426.56373800945204,A,1,20.97872235836463
317,42,Female,Suburban,Tablet,TV,6.22625183910206,0,No,131913.88747930792,311.0282339921927,B,12,8.655791651625911
318,57,Male,Urban,Mobile,Social Media,7.803863820031763,0,No,44797.40206676519,987.7072841364368,D,9,90.69578505668767
319,47,Other,Suburban,Mobile,Social Media,1.234961041464877,3,Yes,96228.5068723825,912.8687666456402,A,19,28.66090710976914
320,54,Other,Suburban,Desktop,TV,6.475706119917984,3,No,60705.33893643582,517.8205623260906,B,3,55.68349199764009
321,20,Male,Rural,Mobile,Social Media,9.588758815252968,2,No,94848.99609097309,647.124946049553,A,5,56.53343219621105
322,20,Other,Suburban,Tablet,Streaming,9.673950361425373,4,No,135458.48157678332,972.4985765747876,A,11,99.96613197665089
323,49,Male,Rural,Tablet,TV,1.6166260377052732,1,Yes,135787.631988291,408.3949821092325,C,12,82.5405556287671
324,51,Other,Suburban,Mobile,Digital,7.597040865624233,0,Yes,122186.82471277381,856.5795665076887,B,19,23.13503910946969
325,31,Female,Urban,Mobile,Digital,8.466324347478503,1,No,125913.70463601964,456.66707276803834,B,3,61.106359455662705
326,62,Female,Rural,Mobile,Digital,8.889632380589145,6,Yes,86002.70144186555,885.6629211321339,B,14,2.4447447333210137
327,23,Male,Suburban,Tablet,Social Media,3.23681418557598,2,No,132889.528432281,538.0130660302219,C,2,57.750845040074154
328,37,Male,Rural,Mobile,Social Media,2.701184494660472,3,Yes,80719.08258473453,579.4199970870045,D,14,92.55328953802322
329,42,Male,Urban,Desktop,Social Media,0.4786106515835642,4,No,47083.33734682825,780.6216703637456,A,15,8.020558572151726
330,32,Male,Suburban,Desktop,Social Media,3.9947178087960653,2,No,136733.54923232587,893.2085084401316,C,10,10.118262764079722
331,38,Male,Suburban,Tablet,TV,1.2395644890435076,2,No,79741.68889192733,338.6382630000965,B,6,4.2452952916670395
332,50,Other,Urban,Mobile,Digital,7.862573151687969,2,No,98101.97308872861,776.9183656589706,D,18,57.03829997225983
333,24,Female,Suburban,Mobile,Streaming,1.4296657186856154,1,No,101444.79106825593,954.1048639962075,C,2,34.96830974830802
334,37,Other,Suburban,Mobile,TV,8.189053498362282,1,No,30694.639327334084,120.26091640808426,B,4,8.446930224805149
335,54,Female,Rural,Desktop,Digital,1.076135614747109,0,No,66017.90665264896,241.11506051885715,C,4,23.615010663337767
336,46,Other,Suburban,Desktop,Digital,4.806154792611323,3,No,66643.09227365749,419.04758365888364,D,5,90.5546994917152
337,27,Other,Urban,Desktop,TV,3.8463425802316475,0,Yes,113174.23982720013,807.7279674833366,B,16,33.419245007902965
338,49,Other,Suburban,Desktop,TV,6.015437846175979,0,No,108039.83256233977,626.680531832358,A,8,15.826227934915394
339,35,Male,Rural,Desktop,TV,5.1877185664515295,2,No,148559.99681405188,929.8230898926741,C,12,38.309532514904355
340,40,Female,Suburban,Tablet,Streaming,5.986265261550975,0,No,115037.29628000202,516.6449816721544,B,16,32.36734229016939
341,37,Male,Rural,Tablet,Digital,0.009636852040639798,2,No,48954.39758074643,550.3825272998251,B,4,65.96256197027026
342,21,Male,Suburban,Mobile,Streaming,1.275036173197478,3,Yes,64946.10048352773,604.2065110935848,A,13,24.497930123419042
343,43,Other,Rural,Mobile,Streaming,5.171201847514268,1,No,41717.46361246357,916.2841961309417,B,11,0.5950911869723408
344,54,Female,Rural,Desktop,Streaming,2.296661036866412,2,Yes,132060.90656145685,153.5079952377738,D,6,74.73970950431512
345,62,Female,Suburban,Mobile,Streaming,0.7631715467497879,0,Yes,129964.89137766325,559.7572697607957,B,9,50.247642675579144
346,64,Female,Urban,Tablet,Streaming,2.17701084687795,0,No,138766.4384676353,438.77739773718565,B,13,21.142147428427638
347,62,Female,Urban,Tablet,TV,7.798595581811537,2,No,105768.11960872861,375.57535098728295,B,1,42.11427330224156
348,18,Male,Suburban,Mobile,Streaming,5.416940930349727,3,Yes,54952.20636696909,744.6071599994951,B,6,45.579493901771606
349,,Male,Suburban,Desktop,Social Media,1.9007688415660884,0,No,136568.16364552756,404.1140746507386,C,19,90.63859157781357
350,29,Female,Suburban,Tablet,TV,0.15978372026099086,0,No,55451.89688498174,122.09005891666848,C,11,1.7477525241801461
351,18,Male,Suburban,Mobile,Digital,3.575955936396756,2,Yes,69930.04298645532,292.58498301663946,C,6,92.98820536613721
352,,Female,Suburban,Desktop,Digital,3.57469591802418,1,No,22843.417467740037,362.43660787127897,C,6,3.614307043488041
353,25,Male,Urban,Mobile,TV,7.3512520864391,1,No,95140.21563394114,263.15160552722864,D,3,98.70349851719483
354,61,Other,Rural,Desktop,Streaming,9.194361814261281,2,Yes,76624.0657136658,787.2911108450281,D,6,50.60545829571448
355,60,Other,Rural,Desktop,TV,3.7201405896833473,2,No,104226.95998693325,645.1910696981863,D,5,44.29044034835689
356,33,Female,Urban,Tablet,Digital,6.881326809932361,0,No,145832.6819939512,721.9252855462305,C,14,72.93370918381032
357,19,Female,Urban,Tablet,Digital,6.349055375835571,1,No,27446.630020010707,587.3204223525197,C,14,2.764168131821332
358,22,Male,Rural,Mobile,TV,4.220802844345453,4,No,31892.623306080255,714.1258696640715,D,13,83.32326948322249
359,44,Female,Urban,Mobile,Social Media,0.6589008049191714,5,No,93335.50459068551,743.7367789557032,B,3,90.3696601479565
360,42,Female,Suburban,Desktop,Social Media,4.734645011043682,0,No,149726.18271669617,783.6155800744775,A,16,6.444072852258409
361,23,Male,Urban,Tablet,Social Media,3.5413855562698338,0,No,57439.40874743977,799.9173505162202,D,12,46.88260984565527
362,44,Female,Urban,Desktop,Digital,5.501943858506882,4,No,89738.39573389277,347.16893505467397,A,14,35.80009754161224
363,50,Female,Urban,Desktop,Social Media,1.253970784674292,0,Yes,46482.63121217067,316.9197837682034,A,2,73.84154307123701
364,30,Other,Urban,Desktop,Social Media,7.242398029654236,2,No,88865.47148281152,750.5089333262745,A,8,76.0345541466172
365,51,Other,Rural,Desktop,TV,7.87750433858677,3,No,43838.043018271295,984.4885958676495,B,9,59.372155118778814
366,64,Other,Rural,Desktop,Streaming,3.8846164154308296,2,No,43025.47058950501,752.3016440161732,B,14,81.59471168388004
367,,Female,Rural,Desktop,Streaming,1.752758608978604,1,No,64029.00586893047,555.4053222223816,C,11,66.69133314639289
368,58,Male,Rural,Mobile,TV,6.235780112526554,3,No,142150.48985252425,374.6712834231932,C,4,49.74395569881982
369,44,Other,Suburban,Tablet,Streaming,9.558119675738903,0,No,105727.77436590173,218.92222965118967,B,4,56.509626049475955
370,62,Female,Suburban,Tablet,Social Media,7.005031694297048,0,No,68317.47168802506,623.9419804730688,B,11,30.801071736718043
371,43,Other,Rural,Desktop,Digital,1.2348223396961489,2,Yes,103027.53628789491,174.62481975626952,C,15,44.839240228437184
372,35,Male,Rural,Desktop,Social Media,3.9722009816778137,1,No,45934.72458124737,934.0437692527346,A,2,93.56578995825521
373,41,Male,Rural,Desktop,TV,9.153688472898079,0,No,102870.7721959124,157.81974809838582,D,5,74.87377186334818
374,64,Male,Urban,Tablet,Streaming,6.344226176560901,0,No,139632.53294508596,220.907285530323,C,10,22.29426533857868
375,41,Male,Suburban,Tablet,TV,1.4715219616815078,1,No,141802.4537503253,783.3330984194856,D,15,9.171512361865863
376,49,Male,Suburban,Desktop,TV,7.245921998612862,2,No,96242.31560732679,899.7440181298462,A,16,6.897434711819594
377,31,Male,Urban,Tablet,Social Media,3.5351878900003655,0,No,134347.72448270477,263.97917788948064,C,4,85.1877020921563
378,42,Female,Urban,Desktop,Streaming,4.895343921561532,2,No,70350.16846458547,147.1381277646731,A,17,83.56996335109083
379,61,Other,Urban,Desktop,Digital,4.150465607685875,1,No,135126.03393765306,221.926099440913,C,14,31.950456527363137
